category,user,id,description,verified,created_at,location,favourites,retweets,entities
neu,rakthai477,1383574868629749764,"@ChartMonthon ศ.บางคน ยังเชื่อ เรื่องไสยศาสตร์ เวทมนตร์
 เหล็กไหล ส่วนตัวเรา ไม่นับว่าเป็น ศ.นะ
เป็นได้แค่ในกระดาษแผ่นเดียว #การศึกษาฆ่าฉัน",False,2021-04-18 00:15:28,,57074,2,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [124, 139]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ChartMonthon', 'name': 'Palad Monthon', 'id': 1086979842925449216, 'id_str': '1086979842925449216', 'indices': [0, 13]}], 'urls': []}"
neu,dew_daily,1384175078884069378,"เมื่อเพื่อนพยายามอธิบาย การบ้านแต่ละวิชาให้ฟัง
👤:เอามาลอกเถอะง่ายดี
.
#เพื่อน #การศึกษาฆ่าฉัน #มีม https://t.co/7dMlsMsMKv",False,2021-04-19 16:00:30,,177,0,"{'hashtags': [{'text': 'เพื่อน', 'indices': [70, 77]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [78, 93]}, {'text': 'มีม', 'indices': [94, 98]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1384175070512238604, 'id_str': '1384175070512238604', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/EzWT5JjVUAwtok4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzWT5JjVUAwtok4.jpg', 'url': 'https://t.co/7dMlsMsMKv', 'display_url': 'pic.twitter.com/7dMlsMsMKv', 'expanded_url': 'https://twitter.com/dew_daily/status/1384175078884069378/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 505, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 802, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 802, 'resize': 'fit'}}}]}"
neu,PaxC7,1384170214867173379,แพ้คะแนนทิพย์ #การศึกษาฆ่าฉัน,False,2021-04-19 15:41:10,,617,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [14, 29]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
neg,PaxC7,1384169296822104079,เวลาเรียนครูจะชอบสุ่มเลขที่ถาม ถ้าตอบได้ครูจะบวกคะแนนให้ แล้วคนที่ไม่โดนถามล่ะ? ไม่คิดว่านร.ทุกคนอยากได้คะแนนบ้างหรอ #การศึกษาฆ่าฉัน,False,2021-04-19 15:37:31,,617,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [117, 132]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
neg,PaxC7,1384167228208074754,การตัดสินเกรดนร.มันไม่เคยมีความยุติธรรม  #การศึกษาฆ่าฉัน,False,2021-04-19 15:29:18,,617,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [41, 56]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
neg,mtwadm02,1384149797930639381,เลื่อนเปิดเทอมได้นะ แต่อย่ามีเรียนชดเชย อย่ามีเรียนออนไลน์ ขอเหอะไม่ไหวจริง #เลื่อนเปิดเทอม #เรียนออนไลน์ #การศึกษาฆ่าฉัน,False,2021-04-19 14:20:02,"กรุงเทพมหานคร, ประเทศไทย",36,2,"{'hashtags': [{'text': 'เลื่อนเปิดเทอม', 'indices': [76, 91]}, {'text': 'เรียนออนไลน์', 'indices': [92, 105]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [106, 121]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
neg,Toto11956821,1384142008877404167,การศึกษาไทยคือเลื้อมลํ้าขนาดไหนหรอก็ขนาดที่ว่าครูคนนี้ไม่ขอบเราก็ได้เกรดน้อยกว่าลูกรักเขาไง นี่เป็นเหตุผลทําไมต้องเลียขาอาจาร์ย ปล.พึ่งโดนมาสดๆร้อนๆเกรดพึ่งออก เพราะงั้นอย่ามาวัดคุณค่าเด็กด้วยเกรดเลย. #การศึกษาไทย,False,2021-04-19 13:49:05,,0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [201, 213]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
pos,somsa_gg,1384141697815244808,การให้ลูกเรียนรู้ด้วยตัวเองบางทีมันคือการศึกษาที่ดีที่สุด #การศึกษาไทย #การศึกษาฆ่าฉัน #พ่อแม่รังแกฉัน #โรคซึมเศร้า,False,2021-04-19 13:47:51,,876,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [58, 70]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [71, 86]}, {'text': 'พ่อแม่รังแกฉัน', 'indices': [87, 102]}, {'text': 'โรคซึมเศร้า', 'indices': [103, 115]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
pos,kochaporn_pr,1384125050039660544,"หมดแล้วนะคะ กยศ.💞ขอบพระคุณที่ให้ความรู้ค่ะ🙏

#ทุนการศึกษา
#กยศ.
#การศึกษาไทย https://t.co/j1vMh0Cn0L",False,2021-04-19 12:41:42,"Sumutprakan, Thailand",4115,0,"{'hashtags': [{'text': 'ทุนการศึกษา', 'indices': [45, 57]}, {'text': 'กยศ', 'indices': [58, 62]}, {'text': 'การศึกษาไทย', 'indices': [64, 76]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1384125047191658501, 'id_str': '1384125047191658501', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/EzVmZaKUYAUuOsa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzVmZaKUYAUuOsa.jpg', 'url': 'https://t.co/j1vMh0Cn0L', 'display_url': 'pic.twitter.com/j1vMh0Cn0L', 'expanded_url': 'https://twitter.com/kochaporn_pr/status/1384125050039660544/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 306, 'h': 680, 'resize': 'fit'}, 'large': {'w': 640, 'h': 1422, 'resize': 'fit'}, 'medium': {'w': 540, 'h': 1200, 'resize': 'fit'}}}]}"
neu,KLadyying,1384121072698544136,"เลือกแอกซ่า​ ในการวางแผนชีวิต

#ihealthy​ #ประกันแอกซ่า​ #กรุงไทยแอกซ่า​ #iShield​ #ปทุมธานี #กรุงเทพ​ #สมุทรปราการ #นนทบุรี #วังน้อย #อยุธยา  #สุขภาพ #โรคร้าย​ #COVID19  #การเงิน​ #การลงทุน​ #เงินออม​ #เงินฝาก​ #ธนาคาร​ #ออกกำลังกาย​ #ครอบครัว​ #การศึกษา https://t.co/JMJmxvu1My",False,2021-04-19 12:25:54,,190,0,"{'hashtags': [{'text': 'ihealthy', 'indices': [31, 40]}, {'text': 'ประกันแอกซ่า', 'indices': [42, 55]}, {'text': 'กรุงไทยแอกซ่า', 'indices': [57, 71]}, {'text': 'iShield', 'indices': [73, 81]}, {'text': 'ปทุมธานี', 'indices': [83, 92]}, {'text': 'กรุงเทพ', 'indices': [93, 101]}, {'text': 'สมุทรปราการ', 'indices': [103, 115]}, {'text': 'นนทบุรี', 'indices': [116, 124]}, {'text': 'วังน้อย', 'indices': [125, 133]}, {'text': 'อยุธยา', 'indices': [134, 141]}, {'text': 'สุขภาพ', 'indices': [143, 150]}, {'text': 'โรคร้าย', 'indices': [151, 159]}, {'text': 'COVID19', 'indices': [161, 169]}, {'text': 'การเงิน', 'indices': [171, 179]}, {'text': 'การลงทุน', 'indices': [181, 190]}, {'text': 'เงินออม', 'indices': [192, 200]}, {'text': 'เงินฝาก', 'indices': [202, 210]}, {'text': 'ธนาคาร', 'indices': [212, 219]}, {'text': 'ออกกำลังกาย', 'indices': [221, 233]}, {'text': 'ครอบครัว', 'indices': [235, 244]}, {'text': 'การศึกษา', 'indices': [246, 255]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1384121022568226817, 'id_str': '1384121022568226817', 'indices': [256, 279], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1384121022568226817/pu/img/u9Ad8JXX6F1wHXl0.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1384121022568226817/pu/img/u9Ad8JXX6F1wHXl0.jpg', 'url': 'https://t.co/JMJmxvu1My', 'display_url': 'pic.twitter.com/JMJmxvu1My', 'expanded_url': 'https://twitter.com/KLadyying/status/1384121072698544136/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 320, 'h': 576, 'resize': 'fit'}, 'large': {'w': 320, 'h': 576, 'resize': 'fit'}, 'small': {'w': 320, 'h': 576, 'resize': 'fit'}}}]}"
pos,Thansettakij,1384115808905748480,"Blended Learning อนาคตการศึกษาไทย เรียนทันยุคก้าวทันโลก #การศึกษาไทย #ฐานเศรษฐกิจ
https://t.co/zvtHv4kTBF",True,2021-04-19 12:04:59,"จตุจักร, กรุงเทพมหานคร",0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [56, 68]}, {'text': 'ฐานเศรษฐกิจ', 'indices': [69, 81]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zvtHv4kTBF', 'expanded_url': 'https://www.thansettakij.com/content/normal_news/476450', 'display_url': 'thansettakij.com/content/normal…', 'indices': [82, 105]}]}"
neu,theactive_net,1384108265550671882,"ศธ.เคาะเปิดเทอม’64 ตามเดิม 17 พ.ค.นี้ “ตรีนุช” ย้ำเงื่อนไข หาก #โควิด19 ยังวิกฤต อาจเสนอเลื่อนเปิดเทอมเป็น 1 มิ.ย. 64 ฝาก สพฐ.พิจารณารับนักเรียน ม.1 , ม.4 เข้มงวดมาตรการคุมโรค #เปิดเทอมใหม่ #การศึกษาไทย #เปิดเทอม 

อ่านเพิ่มเติม : https://t.co/P06XWVFFUM

https://t.co/hNUia7Nf47",False,2021-04-19 11:35:00,"หลักสี่, กรุงเทพมหานคร",292,8,"{'hashtags': [{'text': 'โควิด19', 'indices': [63, 71]}, {'text': 'เปิดเทอมใหม่', 'indices': [176, 189]}, {'text': 'การศึกษาไทย', 'indices': [190, 202]}, {'text': 'เปิดเทอม', 'indices': [203, 212]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/P06XWVFFUM', 'expanded_url': 'https://theactive.net/news/20210419-4/', 'display_url': 'theactive.net/news/20210419-…', 'indices': [231, 254]}, {'url': 'https://t.co/hNUia7Nf47', 'expanded_url': 'https://www.facebook.com/theactive.net/posts/4111101175587878', 'display_url': 'facebook.com/theactive.net/…', 'indices': [256, 279]}]}"
neg,eslaeslie,1384087472359968776,กูเบื่อการเรียนออนไลน์เพราะต้องมาได้ยินอีพวกรถเสียงดังๆหรืออีชอบบริจาคเพลงโดยการเปิดเสียงกังๆเปิดออกมานอกรถ คือคนอื่นไม่อยากฟังกับมึงไง ไม่ต้องมาเปิดเผื่อรำคราญกูเรียนไม่รู้เรื่องเว้ย อีพวกรถท่อดังๆอีกน่ารำคราญมากๆๆๆๆๆ ขนาดกูปิดหน้าต่างเรียนยังได้ยินถ้าเปิดกูจะเหลือไรนิ #การศึกษา,False,2021-04-19 10:12:23,,9810,0,"{'hashtags': [{'text': 'การศึกษา', 'indices': [271, 280]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
pos,thaigov1,1384073196844974080,"#ไทยคู่ฟ้า เพราะการศึกษา คือ ประตูสู่โอกาส” #กองทุนเพื่อความเสมอภาคทางการศึกษา หรือ #กสศ. จึงเป็นหน่วยงานที่มุ่งสร้างความเสมอภาคทางการศึกษา ช่วยเหลือผู้ขาดแคลนทุนทรัพย์ ลดความเหลื่อมล้ำทาง #การศึกษา รวมทั้งเสริมสร้างและพัฒนาคุณภาพและประสิทธิภาพครู
https://t.co/sFWD0s45a1 https://t.co/ziFriaSzpS",True,2021-04-19 09:15:39,"กรุงเทพมหานคร, ประเทศไทย",29,3,"{'hashtags': [{'text': 'ไทยคู่ฟ้า', 'indices': [0, 10]}, {'text': 'กองทุนเพื่อความเสมอภาคทางการศึกษา', 'indices': [44, 78]}, {'text': 'กสศ', 'indices': [84, 88]}, {'text': 'การศึกษา', 'indices': [189, 198]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sFWD0s45a1', 'expanded_url': 'https://m.facebook.com/story.php?story_fbid=1156746811457790&id=154553218343826', 'display_url': 'm.facebook.com/story.php?stor…', 'indices': [248, 271]}], 'media': [{'id': 1384073193804075015, 'id_str': '1384073193804075015', 'indices': [272, 295], 'media_url': 'http://pbs.twimg.com/media/EzU3PJPVEAcUFrn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzU3PJPVEAcUFrn.jpg', 'url': 'https://t.co/ziFriaSzpS', 'display_url': 'pic.twitter.com/ziFriaSzpS', 'expanded_url': 'https://twitter.com/thaigov1/status/1384073196844974080/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}"
