,user,id,description,verified,created_at,location,favourites,retweets,entities
1855,mysweetieheartt,1426061058150518793,งานมันเยอะ เยอะมากๆ แทนที่เสาร์อาทิตย์จะได้พักผ่อน #ความล้มเหลวของการศึกษาไทย,False,2021-08-13 06:00:25,너 너무 귀엽다,2,0,"{'hashtags': [{'text': 'ความล้มเหลวของการศึกษาไทย', 'indices': [51, 77]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1856,AoeyPkp,1426065086049710088,ทำไมกูต้องมาเรียนวิชาที่ไม่ชอบอ่ะ ถามจริงนะเคยคิดถึงหัวอกคนเรียนบ้างไหมอ่ะ ว่าเค้าไม่ถนัดกับสิ่งๆนี้ กูไม่เข้าใจทำไมต้องทำแบบนี้ #การศึกษาฆ่าฉัน,False,2021-08-13 06:16:26,,1,2,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [129, 144]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1857,aimmett,1426065317860577282,ชีวิตพังหมดแล้ว  #ความล้มเหลวของการศึกษาไทย,False,2021-08-13 06:17:21,เยาวรุ่น,1,0,"{'hashtags': [{'text': 'ความล้มเหลวของการศึกษาไทย', 'indices': [17, 43]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1858,YoonJae79999725,1426068432252903424,"ทำไมต้องสอบเก็บคะแนนด้วย😭😭😭😭😭😭😭😭 สอบไปก็เท่านั้น;-;;
 #การศึกษาฆ่าฉัน",False,2021-08-13 06:29:43,"seoul,South Korea",2,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [54, 69]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1859,anis08787,1426069062543577098,น้องเราเรียนออนไลน์มาจนใกล้จะปิดเทอมแล้ว ค่าเทอมก็ลดแค่นี้แทนที่จะลดซักครึ่งนึง เกินไปมั้ยอะ เรียนออนไลน์อยู่บ้านแน่นอนอยู่แล้วว่าเป็นการผลักภาระให้ผู้ปกครอง(ต่อ) #โรงเรียนสองภาษาย่านริมกก #ลดค่าเทอม #คืนค่าเทอม #ค่าเทอม #การศึกษาฆ่าฉัน #เรียนออนไลน์ #เรียนออนไลน์เราจะตายกันหมด https://t.co/9rFBExuOYP,False,2021-08-13 06:32:14,,0,0,"{'hashtags': [{'text': 'โรงเรียนสองภาษาย่านริมกก', 'indices': [163, 188]}, {'text': 'ลดค่าเทอม', 'indices': [189, 199]}, {'text': 'คืนค่าเทอม', 'indices': [200, 211]}, {'text': 'ค่าเทอม', 'indices': [212, 220]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [221, 236]}, {'text': 'เรียนออนไลน์', 'indices': [237, 250]}, {'text': 'เรียนออนไลน์เราจะตายกันหมด', 'indices': [251, 278]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1426063214693871618, 'id_str': '1426063214693871618', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/E8pk8CsUcAILPwX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E8pk8CsUcAILPwX.jpg', 'url': 'https://t.co/9rFBExuOYP', 'display_url': 'pic.twitter.com/9rFBExuOYP', 'expanded_url': 'https://twitter.com/anis08787/status/1426069062543577098/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 856, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1462, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 485, 'h': 680, 'resize': 'fit'}}}]}"
1860,g1WHT9XPZF5aHi8,1426074428228530179,เหนื่อยอ่ะ เรียนออนไลน์ไม่รู้เรื่อง งานก็เยอะ  เรียนแทบไม่รู้เรื่อง แล้วต้องมาสอบอีก คะแนนน้อย พ่อแม่ก็มาบ่นว่าไม่ต้องใจเรียน  คืออพยายามแล้วว่ะ🥲 เหนื่อยอ่ะ การศึกษาไทยมันย่ำแย่มากจริงๆ #การศึกษาฆ่าฉัน #การศึกษาไทย #การศึกษาไทยส้นตีน,False,2021-08-13 06:53:33,,1,1,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [186, 201]}, {'text': 'การศึกษาไทย', 'indices': [202, 214]}, {'text': 'การศึกษาไทยส้นตีน', 'indices': [215, 233]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1861,kkkkkkyio,1426079765341958146,"มึงจะให้เด็กนักเรียนไทยมีความสุขได้ไง ""ไม่เปิดกล้องไม่ช่วยคะแนน ไม่เปิดกล้องหักคะแนน"" กุเจอแบบนี้ทุกวันถามจริงๆจะให้กุมีความสุขในการเรียนได้ไง #การศึกษาฆ่าฉัน",False,2021-08-13 07:14:45,ในใจคุณ,0,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [143, 158]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1862,AoeyPkp,1426079948045905921,นี้จ้า โรงเรียนฉัน ได้เรียนเสรีบัญชีทุกครั้งครูจะต้องสั่งงาน งานนึงมี4-6หน้าแล้วคิดว่าเด็กทำทันไหมบางทีก็บอกว่าแบ่งทำทีล่ะนิด ไม่รู้จะพูดยังไงแล้วอ่ะ #การศึกษาฆ่าฉัน,False,2021-08-13 07:15:29,,0,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [150, 165]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1863,apisarxtt,1426080689972072455,นี่ดิฉันขอพูดในฐานะนักเรียนคนนึงเลยนะคะ คือการเปิดกล้องเรียนออนไลน์ตลอดเนี่ย มันอาจจะทำให้อุปกรณ์ของนักเรียนร้อนได้ หรือมีปัญหาอื่นๆตามมานะคะ คุณครูทุกท่านอย่าพยามยามบังคับให้นักเรียนเปิดกล้อง เพราะว่าแค่ครูรู้สึกว่าเหมือนอยู่ตัวคนเดียวหรอคะ? (ต่อ) #การศึกษาฆ่าฉัน,False,2021-08-13 07:18:26,they/them ,1,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [249, 264]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1864,AoeyPkp,1426080892145963008,ชาติหน้ามีจริงนะขอเกิดที่อเมริกาได้ไหมเรียนแป๊บนึงการบ้านไม่มี พ่อแม่ตามใจ ปรึกษาได้ทุกเรื่องแม้กระทั่งเรื่องเพศ ขอนะขอจริงๆเลย ได้โปรด การเรียน8-9ชั่วโมงต่อวันแล้วประโคมการบ้าน เก็บคะเเนน สอบ มันได้อะไรเหรอถามจริงๆ #การศึกษาฆ่าฉัน,False,2021-08-13 07:19:14,,0,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [216, 231]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1865,_youngjae_333_,1426083086677123077,เหนื่อยอะ เรียนออนไลน์ก็ไม่เข้าใจ ครูก็เอาแต่สั่งงานเอาๆ ถึงรร.จะลดเวลาเรียนแต่ก็แม่งไม่ช่วยเหี้ยไรเลย มันก็เหมือนเดิมอยู่ดีอะ สุขภาพจิตแย่ขึ้นทุกวัน อยากจะดรอปก็เกรงใจพ่อแม่ที่จ่ายค่าเทอมให้ทั้งค่าชุดนร.ทั้งชุดพละชุดพื้นเมืองกระเป๋ารร.อีกเยอะแยะเห้อ #การศึกษาไทย #การศึกษาฆ่าฉัน,False,2021-08-13 07:27:57,,2,3,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [251, 263]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [264, 279]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
